Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
523	1529.38	54.8341	1571.65	1435.14	1000.0	36.2957	3.23544	45.2266	10.3005	2096000	-3.33786e-09	103.513	-0.00644349	-17.7689	-0.668723	0.0205392	0.25725	2.0	2151.3902702331543
524	1549.24	31.9828	1591.95	1505.13	1000.0	32.7413	3.19556	43.1958	10.6215	2100000	1.0848e-08	110.622	-0.0100646	-7.45015	-0.703353	0.0141142	0.20475	5.0	2157.791321992874
525	1606.86	41.0556	1664.01	1549.01	1000.0	34.2388	3.18345	42.8338	13.4025	2104000	-7.93934e-08	128.444	-0.00592388	-18.7146	-0.681089	0.0211881	0.262	2.0	2163.189148902893
526	1544.8	29.4074	1575.34	1512.68	1000.0	37.4761	3.46676	46.483	15.3464	2108000	-8.24928e-08	94.1265	-0.00512831	-20.1251	-0.70172	0.0179305	0.25875	2.0	2167.8648421764374
527	1571.6	30.4436	1602.54	1521.26	1000.0	33.5558	2.7909	40.354	13.3195	2112000	4.97103e-08	89.1248	-0.0136468	-6.68269	-0.696252	0.0173441	0.23425	6.0	2172.325282096863
528	1481.98	134.99	1605.79	1253.97	1000.0	33.7009	8.60941	41.7038	-33.0806	2116000	-1.71661e-08	181.133	-0.00953346	-78.2577	-0.695753	0.0203765	0.266	3.0	2176.875418663025
529	1553.47	26.9989	1588.04	1512.72	1000.0	33.2574	8.89179	42.1135	-57.2855	2120000	3.33786e-08	119.227	-0.00778703	-23.8326	-0.732497	0.0209054	0.28575	3.0	2181.1755278110504
530	1550.17	46.2039	1610.32	1485.53	1000.0	34.7385	3.41768	42.4091	-1.04646	2124000	3.80278e-08	100.552	-0.00795468	-5.81683	-0.766143	0.0159834	0.23025	3.0	2186.5862374305725
531	1605.95	40.3091	1668.93	1560.79	1000.0	34.4685	3.37845	40.7047	4.39426	2128000	-3.8147e-09	107.463	-0.00357977	-13.2599	-0.72228	0.0281731	0.321	2.0	2190.51589345932
532	1529.82	21.8227	1552.3	1501.48	1000.0	37.1188	3.33768	43.1183	3.91122	2132000	-3.8147e-09	114.024	-0.0078987	-27.086	-0.725369	0.0197676	0.238	3.0	2194.9658920764923
533	1558.59	34.0881	1583.87	1500.01	1000.0	32.3754	3.14513	40.3438	10.4439	2136000	3.0756e-08	93.7733	-0.008375	-6.6459	-0.716796	0.0162771	0.202	3.0	2199.10298371315
534	1555.52	11.9782	1571.11	1538.65	1000.0	34.1175	3.29559	41.7696	9.30233	2140000	5.96046e-09	85.6741	-0.00588181	-3.71636	-0.657064	0.0119336	0.1665	3.0	2203.3329701423645
535	1542.93	24.6962	1580.16	1518.25	1000.0	33.5269	2.96479	40.9457	12.2455	2144000	5.96046e-09	89.3803	-0.00968993	-5.11281	-0.759379	0.0189632	0.23275	4.0	2207.7128009796143
536	1553.18	28.1164	1580.04	1513.63	1000.0	32.8292	2.9769	40.8191	10.2579	2148000	-2.86102e-09	69.5718	-0.00848866	-3.65685	-0.742977	0.0174486	0.1945	3.0	2212.168921470642
537	1608.02	66.5719	1669.76	1497.24	1000.0	33.8475	3.04181	40.8911	5.25855	2152000	-3.8147e-09	125.228	-0.00314565	-18.9124	-0.742455	0.0154647	0.258	2.0	2216.2899277210236
538	1559.27	4.09956	1563.6	1554.69	1000.0	37.4983	3.47134	43.4816	12.1901	2156000	-3.14713e-08	97.5722	-0.0144535	-15.8638	-0.723763	0.0189937	0.23925	10.0	2220.600998401642
539	1559.02	14.6443	1577.59	1544.63	1000.0	33.8933	3.30114	42.1894	10.3043	2160000	1.22786e-08	91.0995	-0.0436597	-3.62863	-0.643652	0.00937428	0.25775	79.0	2226.191395521164
540	1532.95	42.4431	1584.72	1486.31	1000.0	33.6995	2.92755	41.0452	11.8733	2164000	-3.09944e-08	82.14	-0.00736478	-7.46749	-0.734395	0.0167938	0.22225	3.0	2231.9414479732513
541	1591.37	39.69	1638.15	1528.44	1000.0	32.0239	3.02004	40.0599	5.3676	2168000	-6.31809e-08	117.208	-0.0176226	-17.3044	-0.730712	0.0150967	0.18825	9.0	2235.9410116672516
542	1577.62	43.4984	1625.35	1509.59	1000.0	35.5389	3.17207	42.3858	12.3988	2172000	3.19481e-08	93.0303	-0.00945234	-3.95089	-0.82545	0.0131991	0.158	3.0	2240.4478647708893
543	1602.77	34.589	1638.33	1561.69	1000.0	34.9754	3.04655	41.0906	11.9587	2176000	3.37362e-08	115.357	-0.0112003	-8.71253	-0.76364	0.0151253	0.2385	5.0	2244.621840953827
544	1577.66	27.5403	1604.15	1531.59	1000.0	36.5504	3.40837	43.161	11.6295	2180000	-7.15256e-09	99.4359	-0.0151611	-7.2988	-0.775298	0.0163286	0.2205	10.0	2248.961678981781
545	1552.06	49.2052	1620.94	1488.39	1000.0	34.545	3.33709	44.0916	12.4182	2184000	3.71933e-08	93.1465	-0.00978691	-8.31915	-0.786397	0.0171649	0.175	5.0	2253.387440443039
546	1567.1	42.353	1613.3	1497.98	1000.0	33.0023	3.21163	41.8734	12.5644	2188000	-1.93119e-08	98.2168	-0.0155574	-4.85754	-0.809984	0.0176793	0.22125	8.0	2257.8824105262756
547	1584.64	29.4073	1634.79	1559.66	1000.0	33.5051	3.11483	41.5592	8.89336	2192000	-2.2769e-08	81.6383	-0.0102044	-8.57153	-0.810169	0.0226506	0.2625	4.0	2261.0085356235504
548	1626.13	39.1128	1675.06	1565.67	1000.0	35.3876	3.05028	43.9942	12.7303	2196000	-2.76566e-08	105.753	-0.00850643	-9.10332	-0.804632	0.0145939	0.20825	3.0	2265.3341171741486
549	1627.89	33.0426	1681.9	1594.86	1000.0	37.5459	2.9754	43.5648	15.0526	2200000	1.45435e-08	102.123	-0.00999825	-4.89565	-0.805863	0.0225787	0.2935	4.0	2269.852838754654
550	1595.39	49.7556	1660.75	1525.63	1000.0	37.4065	3.19855	44.4333	14.0108	2204000	-6.41346e-08	114.743	-0.0107846	-10.6802	-0.835804	0.0200427	0.30075	6.0	2274.4392187595367
551	1550.61	25.0468	1584.56	1514.65	1000.0	35.0011	3.29511	44.3509	15.0999	2208000	-5.93662e-08	88.311	-0.0158433	-14.3641	-0.7913	0.0188842	0.2755	9.0	2278.2856669425964
552	1586.95	20.5834	1614.28	1556.46	1000.0	32.134	2.74248	40.4816	14.9867	2212000	4.673e-08	102.132	-0.00761231	-13.1568	-0.797035	0.0215436	0.29775	2.0	2282.4343254566193
553	1560.14	42.1466	1614.68	1511.48	1000.0	34.773	3.24706	45.8002	14.2746	2216000	-1.00136e-08	94.7465	-0.00596929	-8.97202	-0.803479	0.0131185	0.2155	2.0	2286.796305179596
554	1553.91	47.4022	1608.36	1478.63	1000.0	32.9347	3.34323	42.6	12.4728	2220000	-1.33514e-08	83.3743	-0.00918537	-5.19825	-0.81442	0.0210237	0.2165	4.0	2289.928736925125
555	1608.4	26.3552	1637.96	1569.44	1000.0	33.1592	3.28892	41.6646	7.42919	2224000	6.19888e-09	107.769	-0.0125159	-11.9248	-0.853215	0.0181595	0.26925	9.0	2293.097438812256
556	1573.6	19.1277	1592.4	1542.63	1000.0	35.4934	3.28478	45.2025	4.73329	2228000	-2.95639e-08	79.7947	-0.0134241	-8.04331	-0.859959	0.0160032	0.184	7.0	2297.2015352249146
557	1592.75	17.3632	1619.69	1576.64	1000.0	33.8356	2.88171	40.8735	12.9139	2232000	4.88758e-08	113.071	-0.0129232	-8.87557	-0.828192	0.0165362	0.18	7.0	2301.988545179367
558	1601.13	39.0756	1658.54	1555.33	1000.0	34.7548	3.74918	46.2897	14.923	2236000	2.14577e-08	127.091	-0.0186287	-11.5938	-0.887793	0.0159627	0.224	10.0	2305.214723587036
559	1574.55	12.2517	1588.28	1562.08	1000.0	35.9738	4.32157	47.0574	7.41106	2240000	9.53674e-10	84.214	-0.010576	-16.1528	-0.815965	0.0181512	0.24625	4.0	2309.335751771927
560	1594.49	23.66	1626.68	1561.73	1000.0	33.1941	2.82542	39.8664	14.0016	2244000	1.91927e-08	88.8072	-0.00981109	-6.5294	-0.8314	0.0134359	0.2165	3.0	2315.8290882110596
561	1543.95	20.8722	1577.86	1521.81	1000.0	34.3296	3.14343	40.8773	9.26139	2248000	-2.40803e-08	105.665	-0.00614332	-14.6028	-0.816259	0.0251315	0.25325	3.0	2321.4906499385834
562	1589.71	44.9443	1662.84	1540.28	1000.0	31.9753	3.48501	38.4956	7.29895	2252000	-1.07288e-08	100.433	-0.0120258	-9.40746	-0.870774	0.0149938	0.2075	5.0	2328.153437614441
563	1611.87	34.9766	1655.15	1572.82	1000.0	34.0081	3.26579	41.2303	15.2546	2256000	7.98702e-09	119.149	-0.0100143	-9.27023	-0.906738	0.0137421	0.2085	5.0	2332.428432703018
564	1567.33	61.6227	1670.08	1509.89	1000.0	35.7834	3.69006	46.4913	13.9677	2260000	-3.08752e-08	104.664	-0.0145271	-13.8728	-0.861411	0.0209924	0.26275	9.0	2335.633065223694
565	1563.76	23.5301	1599.48	1542.04	1000.0	33.0109	3.54922	40.4617	6.50084	2264000	-7.27177e-09	77.99	-0.0090136	-5.34264	-0.890433	0.0168148	0.2585	3.0	2340.2714405059814
566	1530.47	17.5826	1557.33	1514.47	1000.0	32.3189	3.28358	39.449	6.71436	2268000	2.46763e-08	95.4369	-0.00953511	-10.9985	-0.90326	0.0157902	0.163	3.0	2343.5808296203613
567	1591.72	25.6292	1614.97	1550.53	1000.0	30.1772	3.06618	40.6873	10.4416	2272000	-1.75238e-08	113.22	-0.0174845	-17.8152	-0.914126	0.0153137	0.1905	11.0	2348.212920188904
568	1589.67	54.3658	1680.95	1546.52	1000.0	33.3671	3.39661	43.4433	16.9207	2276000	-5.56707e-08	117.99	-0.0070965	-7.57001	-0.862926	0.0154739	0.226	2.0	2351.445544719696
569	1575.76	33.2986	1619.28	1528.05	1000.0	34.0534	3.70554	41.7195	12.8307	2280000	-7.53403e-08	110.933	-0.0112627	-9.10276	-0.931336	0.0165983	0.21875	6.0	2355.9400384426117
570	1615.88	46.8417	1692.25	1568.44	1000.0	32.9107	3.538	41.7026	15.6083	2284000	-3.60012e-08	98.2287	-0.00697573	-15.5695	-0.921959	0.0188834	0.22425	2.0	2362.0115842819214
571	1596.46	44.2171	1636.5	1528.76	1000.0	35.7826	3.52456	43.4075	11.8568	2288000	-2.81334e-08	95.5542	-0.00765346	-7.74611	-0.910028	0.0222358	0.2275	4.0	2365.2750601768494
572	1565.1	31.0049	1600.82	1515.42	1000.0	34.8162	4.25539	43.0308	4.15327	2292000	-1.66893e-09	89.3239	-0.0460865	-15.0922	-0.931944	0.0113922	0.2515	79.0	2370.6894590854645
573	1554.12	15.2811	1579.23	1540.61	1000.0	31.747	3.15665	40.4543	9.7328	2296000	-3.12328e-08	86.8181	-0.010012	-5.86825	-0.916992	0.02041	0.2295	3.0	2375.6958565711975
574	1576.01	47.2495	1655.96	1533.15	1000.0	31.1714	3.4629	39.2316	1.9889	2300000	-1.27554e-08	95.8754	-0.0136254	-7.2525	-0.973221	0.0147967	0.198	8.0	2380.1407265663147
575	1595.8	32.2397	1618.3	1540.13	1000.0	32.6113	3.0669	43.6132	-14.7754	2304000	1.71661e-08	94.9416	-0.00701474	-6.38026	-0.92341	0.0205699	0.24125	2.0	2384.990067958832
576	1599.32	14.1228	1621.84	1585.13	1000.0	33.8379	3.08173	44.5088	15.2999	2308000	1.43051e-09	81.7163	-0.00490924	-4.52941	-0.91615	0.0207134	0.2805	3.0	2390.5059208869934
577	1594.31	13.6735	1615.88	1578.78	1000.0	34.2518	2.88529	41.4411	9.72728	2312000	3.79086e-08	82.4517	-0.0117428	-4.82535	-0.960502	0.0173856	0.1955	8.0	2394.7716422080994
578	1609.29	24.5209	1645.88	1581.52	1000.0	33.5662	2.97819	45.799	12.7817	2316000	-5.60284e-09	103.053	-0.00916566	-5.9073	-0.952776	0.0131839	0.18025	3.0	2399.0395925045013
579	1587.92	16.3694	1610.53	1570.58	1000.0	34.471	3.14094	45.8505	14.9567	2320000	-1.12057e-08	93.9827	-0.00839813	-7.87095	-0.967375	0.0166174	0.247	3.0	2403.461840391159
580	1593.5	34.3837	1630.23	1539.52	1000.0	32.861	2.87379	42.0934	15.0294	2324000	-1.0848e-08	78.8102	-0.0057019	-4.19567	-0.964922	0.0213123	0.2615	2.0	2408.304494857788
581	1601.95	31.4289	1654.57	1573.36	1000.0	33.3923	2.6893	41.2484	12.287	2328000	1.52588e-08	76.1124	-0.00871818	-3.5821	-0.972209	0.0170579	0.2385	4.0	2412.4496881961823
582	1577.74	24.3886	1614.25	1550.31	1000.0	33.7556	2.9241	44.3104	14.3725	2332000	-9.53674e-09	83.2736	-0.0191484	-5.53121	-0.936215	0.01456	0.2	10.0	2416.783084154129
583	1598.04	47.9639	1665.59	1530.68	1000.0	32.4833	3.52274	40.3347	-0.491872	2336000	-4.29153e-08	77.5857	-0.010292	-5.75146	-0.993232	0.0153549	0.19125	5.0	2421.221441268921
584	1576.94	32.8535	1616.54	1525.26	1000.0	33.9086	3.0888	41.0271	7.99739	2340000	3.45707e-08	92.2604	-0.0106157	-8.52206	-0.99856	0.0123589	0.24575	3.0	2425.6062264442444
585	1593.8	45.9469	1628.69	1515.45	1000.0	31.9343	2.78871	40.5366	11.274	2344000	1.61529e-08	103.03	-0.00463671	-6.16369	-0.940409	0.01465	0.16625	2.0	2428.7130653858185
586	1571.42	60.6569	1621.09	1469.4	1000.0	33.0724	3.11728	41.6925	12.1116	2348000	-5.79357e-08	91.6159	-0.00765101	-6.71712	-0.931582	0.0225123	0.24125	2.0	2432.9446823596954
587	1585.3	14.9045	1599.2	1562.45	1000.0	31.6718	3.32529	41.5127	8.61279	2352000	2.31266e-08	73.5493	-0.00469969	-5.24753	-1.0163	0.018945	0.21075	3.0	2437.1236832141876
588	1589.96	28.3269	1634.12	1557.04	1000.0	32.5992	3.05233	40.0068	9.60707	2356000	5.48363e-09	83.9153	-0.0119892	-5.61911	-0.965803	0.0156947	0.18475	5.0	2441.57093334198
589	1563.56	41.9226	1607.28	1504.14	1000.0	32.94	3.34096	40.9108	9.02419	2360000	1.64509e-08	76.8171	-0.039088	-10.4952	-0.972467	0.00811245	0.245	79.0	2445.4565246105194
590	1565.72	33.1054	1612.21	1533.32	1000.0	30.5659	2.6025	40.4202	12.3452	2364000	3.34978e-08	80.4566	-0.0171678	-5.00757	-1.04119	0.0160322	0.2365	9.0	2451.4088549613953
591	1575.98	26.614	1600.2	1531.22	1000.0	30.9551	2.97694	42.0886	11.7991	2368000	1.50204e-08	91.5179	-0.0158626	-6.63418	-1.06801	0.0153925	0.18825	6.0	2454.592061519623
592	1579.46	35.2951	1634.37	1535.83	1000.0	31.8032	3.44815	40.1677	4.72072	2372000	-4.74453e-08	74.4374	-0.00712985	-5.45071	-1.05299	0.0153767	0.17375	3.0	2457.9137001037598
593	1595.11	16.1605	1617.05	1578.86	1000.0	31.816	2.95918	40.7679	12.0726	2376000	4.22001e-08	74.5683	-0.0118389	-5.2833	-1.02844	0.0135248	0.21575	7.0	2462.4035341739655
