,eta_x,eta_y,eta_psi,nu_u,nu_v,nu_r,on_land,d_obs,psi_tilde_obs
89,-5.6807467527764,-10.627376023746665,-0.015537095194761541,-0.061757058842419,0.02008724027360209,-7.436086619705407e-05,0.0,3.9569227198067045,-0.01568252921331137
90,-5.462548317464469,-10.502914699986686,-0.01340803641903765,-0.05936797032557051,0.018470565884163292,-6.583447599073367e-05,0.0,4.165947247146723,-0.026064950447139523
91,-5.267853964372199,-10.407834738821908,-0.011477238598601502,-0.057260436803657555,0.01675242567204016,-6.607780770728766e-05,0.0,4.351209176924414,-0.03546865242748609
92,-5.094572613398785,-10.33992192918458,-0.0097959868698001,-0.05560467096115396,0.015057160719791796,-5.387348504726219e-05,0.0,4.514229623694669,-0.043767083540970475
93,-4.9404139515124665,-10.296314758892551,-0.00837927917498238,-0.054484972931937214,0.013435658693043528,-4.511694540543232e-05,0.0,4.656974265934463,-0.0507988954268761
94,-4.802736295365445,-10.273984502529824,-0.0071472573152440155,-0.05389865363296442,0.011862788830772075,-2.9475874868012397e-05,0.0,4.781589279731421,-0.0566056426119097
95,-4.680003371368431,-10.270519222505584,-0.006172948937484435,-0.05380236570919639,0.010289679979432087,-2.351807441769438e-05,0.0,4.889215776661755,-0.06105433706242813
96,-4.571011580681799,-10.283519096986451,-0.00532561470554338,-0.0541105664378172,0.008647286080185168,-9.553734462208752e-06,0.0,4.981371925065639,-0.06408138068629476
97,-4.475490682380821,-10.311591558085443,-0.004585618831721039,-0.05477467347865561,0.006827676976577379,-1.5375789280902552e-05,0.0,5.058305994776036,-0.06576724177287119
98,-4.393672266216509,-10.353707495814831,-0.003849798468173571,-0.05571099022114945,0.00475951730863855,-1.2168293359593463e-05,0.0,5.120481226969904,-0.06595657217955697
99,-4.326992161123528,-10.409928251086528,-0.0031411169818436058,-0.056903499402884083,0.0023545479746154285,-9.470539434452974e-06,0.0,5.167144077635398,-0.06484737653109107
100,-4.277206367777937,-10.480777710691795,-0.0024021742136675073,-0.05832970784249092,-0.00045169799468691707,-2.2120936433722704e-05,0.0,5.19760762180403,-0.06265512629208558
101,-4.246971151094215,-10.567212928850866,-0.0016246137823321405,-0.059994628863104804,-0.003671445698961051,-3.3759888014905926e-05,0.0,5.2103304488034485,-0.05968401002146173
102,-4.238625016322292,-10.67114558526134,-0.0007934802694138376,-0.06192254524146268,-0.007342448744600105,-4.5460910166106316e-05,0.0,5.203752932501105,-0.056439454034665104
103,-4.255196123859423,-10.794181850117727,6.989214192199e-05,-0.06413905841622425,-0.011424463310127031,-6.848090488453806e-05,0.0,5.176313339144291,-0.053172165057219445
104,-4.299137658114365,-10.938432209298991,0.0009674501245724443,-0.0666591894277504,-0.015873358848269348,-8.908371782201385e-05,0.0,5.126081691369271,-0.050526240500097686
105,-4.372444725530215,-11.105545788350817,0.0018546756775545958,-0.06946499319729416,-0.0206033142064328,-0.00010881973817689072,0.0,5.05180487426946,-0.04874869169421814
106,-4.476395346426121,-11.29654410363747,0.0027025747256663735,-0.07251136819096438,-0.025471277377434376,-0.0001413167524821901,0.0,4.952384590933166,-0.04833634888019667
107,-4.611207732882367,-11.51200646621046,0.0035259091076373927,-0.0756663334295844,-0.03030640932095352,-0.0001621466653656256,0.0,4.827716379744672,-0.04921561116547224
108,-4.775912778169482,-11.751226597246372,0.004193520125028272,-0.07879479434974135,-0.03491828476785308,-0.00019539587524519675,0.0,4.67807393427547,-0.05156033680467331
109,-4.9677374271196975,-12.012283426793674,0.00471607955948361,-0.08167320387050836,-0.03906317784304392,-0.0002262088392548378,0.0,4.505094116973601,-0.054858173966682244
110,-5.182987617329168,-12.292204896439825,0.005073032564776092,-0.0840637968074649,-0.042499619238729025,-0.000246377061666081,0.0,4.31080185688166,-0.05880303515478147
111,-5.416048447740345,-12.586407561270665,0.005240183067036774,-0.08573784792507855,-0.045027783641666375,-0.00026756505769043315,0.0,4.09833067254254,-0.06254852338148176
112,-5.660134091139128,-12.889136542321651,0.005217354451762191,-0.08651837488498337,-0.046486778000703666,-0.00028125118501876045,0.0,3.8713082819828095,-0.06554566556299335
113,-5.908110570635106,-13.19448791762364,0.005029350707081548,-0.08628071643739421,-0.0467976247866968,-0.0002878546130169468,0.0,3.6332142714035047,-0.06703050990840431
114,-6.151778432498089,-13.495347321904804,0.004707800969054432,-0.0850082220736077,-0.045974743132955354,-0.0002885566512667026,0.0,3.388323887016651,-0.06646054950610747
115,-6.384600144978073,-13.78630327055878,0.00436274658980107,-0.08279364150167012,-0.0441089181443175,-0.00028128352307987825,0.0,3.139208679162058,-0.06373424548563378
116,-6.5991753184954245,-14.060564440298062,0.003902421557341995,-0.07984356354645783,-0.04137900313539156,-0.00027485085669987086,0.0,2.8898605101074732,-0.05885729853993382
117,-6.791027238647422,-14.314291437466071,0.0034406056344353786,-0.0764076999803418,-0.03799337392562663,-0.0002607947233297381,0.0,2.6422038981134044,-0.05214887211576169
118,-6.956856842629107,-14.54423028800032,0.003007560146423671,-0.07278133100442297,-0.0341722936601947,-0.0002535090883668545,0.0,2.3983699367307594,-0.04421409401552623
119,-7.094831668602568,-14.747946892176635,0.0026431299626867855,-0.06924698672096419,-0.030120428476742234,-0.00023291205594233588,0.0,2.1600951743815813,-0.03564347225965747
120,-7.205519814191801,-14.925498422972062,0.0023410413279192355,-0.06604598265575756,-0.026026343524737428,-0.00022178735307321062,0.0,1.9279157397097038,-0.026963002432228933
121,-7.289808092583922,-15.076497652405774,0.0021138120878285704,-0.06337135195393628,-0.02206969343423104,-0.0002208849895666276,0.0,1.702711490977407,-0.018637880392873285
122,-7.349882856396558,-15.202057172844798,0.001961057606473915,-0.06130396149016626,-0.018349316827167783,-0.00021608592189004128,0.0,1.4833690391197294,-0.010913008858160822
123,-7.388162712468145,-15.303903834507258,0.001887066287915573,-0.059836868802991106,-0.014960328428804459,-0.0002097409041290632,0.0,1.2686449176337078,-0.003926795099719271
124,-7.4070531537711695,-15.383834724885777,0.0018710483451709337,-0.058899194454863135,-0.01200787807390924,-0.0002159814672939575,0.0,1.0573449522259768,0.002233938648885214
125,-7.409195815908639,-15.444428975393365,0.0019107854403337399,-0.05830646345475543,-0.009516429066945165,-0.00021833099099843878,0.0,0.847755736270134,0.007540127021105292
126,-7.397399319777875,-15.48887435629564,0.0019962584640111913,-0.05785390168797733,-0.007541209087220224,-0.0002185359146054111,0.0,0.6391776558141071,0.01196368099765266
127,-7.374843561106333,-15.520981051823325,0.0021043852979207855,-0.05732208582477405,-0.006100995342222859,-0.00022207469006474412,0.0,0.43197264463590557,0.01547567585509313
128,-7.344830192712367,-15.544753830957422,0.002231110707928252,-0.0565247344244213,-0.005205926368358149,-0.00022059383108441466,0.0,0.22772784492628872,0.018062181338272865
129,-7.310901481249214,-15.56426478691612,0.002355553292085588,-0.05534718372992664,-0.004819664370444343,-0.0002189287821696695,0.0,0.02909733094376321,0.01973499049915972
130,-7.276319452202287,-15.583827645792855,0.0024685944131501714,-0.05376380886691656,-0.004874054376855952,-0.00021000825054073857,0.0,-0.16181312064670195,0.020522232835073595
131,-7.244067407834255,-15.606949823268524,0.0025640776920763386,-0.051832835474170835,-0.005304736888696482,-0.00021218491367847037,0.0,-0.3417165269803242,0.02044405710385533
132,-7.216239885307498,-15.636217910713803,0.0026292111044714517,-0.04966860160713438,-0.005977233088014344,-0.00020069291648816545,0.0,-0.5085991858703487,0.019541780917979423
133,-7.194001441234629,-15.673543334878051,0.002672829048417924,-0.04742682154463829,-0.006793719311001922,-0.00019514162427114456,0.0,-0.6616478742429095,0.017796022957860202
134,-7.177669389746271,-15.719772812742281,0.0026849659107828217,-0.045231497041413604,-0.007638841665933427,-0.00018810666969137912,0.0,-0.8003022029791218,0.015213646948335935
135,-7.166619350373173,-15.774560426000754,0.002674468765382798,-0.043190952404920324,-0.008426821253983974,-0.0001848294746338297,0.0,-0.924612305223361,0.01178511250133596
136,-7.159553984565113,-15.837509830698794,0.002635624277287363,-0.04134992440796559,-0.009098221567992226,-0.0001751515459353925,0.0,-1.0359037811015082,0.007487972771279772
137,-7.15466129380237,-15.907299044984864,0.0026012431865574115,-0.03974629387174389,-0.009620281788857099,-0.00017186584416073458,0.0,-1.1352255871221875,0.0023501919366069046
138,-7.14996673820359,-15.982552222014595,0.002530441023614216,-0.038366200273967976,-0.009982485070120006,-0.00015914773600833598,0.0,-1.2240092357578511,-0.0035401294452661602
139,-7.1435327101202315,-16.061957984499116,0.0024376183305250265,-0.03718161201931203,-0.010231416453647668,-0.0001552355527731919,0.0,-1.3033230122764792,-0.010112086093407413
140,-7.1338761376199304,-16.144703462279963,0.002360613028214331,-0.036167498145223576,-0.010382708681774488,-0.00014421230329020318,0.0,-1.374169933864028,-0.017181572024018266
141,-7.119579699583282,-16.229883572161746,0.0022244176143644268,-0.03528481745721557,-0.010487862468348652,-0.0001407660836250102,0.0,-1.4373420307249951,-0.024575825470961377
142,-7.099771919591642,-16.31697153478917,0.0020781258889410736,-0.03450452337776788,-0.010568382574826174,-0.00013209077518183676,0.0,-1.493013786659331,-0.032088407280319586
143,-7.073858590384317,-16.40565779365187,0.0019559304004506117,-0.03377795568420083,-0.010643621403833237,-0.00012713839837452667,0.0,-1.5409240131111375,-0.03934797015813274
144,-7.041150524466376,-16.49554245044898,0.0017745167374680904,-0.03308293431772924,-0.010720046454396837,-0.00011820163499720593,0.0,-1.5806152068416068,-0.04603757205464376
145,-7.001103733092542,-16.585503345452878,0.0016254106297246551,-0.03239106685917115,-0.010754543213334244,-0.00011614382466795803,0.0,-1.610297098828191,-0.05149989536119648
146,-6.952440605356568,-16.673981877732828,0.0014044016196610443,-0.031645209417465736,-0.010712345669380952,-0.00011171455555469834,0.0,-1.6277825542018327,-0.05504034329937468
147,-6.89317294207272,-16.75846065768427,0.0012372151218542626,-0.030798856647543005,-0.010511018001187367,-0.00010937521769704972,0.0,-1.6293954278494507,-0.0557484229413987
148,-6.820484613801742,-16.835761715398505,0.000971776975321248,-0.029838486891707205,-0.010133092099705365,-0.00010743491878884015,0.0,-1.610829067035496,-0.05288234566732797
149,-6.73287173539827,-16.902323695388013,0.0007765485130413197,-0.028767666583116025,-0.009604628274260563,-0.00010023851024421049,0.0,-1.56811843211052,-0.046396042951801775
150,-6.630740748957216,-16.957841828171397,0.00048776648441517523,-0.027757098842821293,-0.009120632630308378,-9.749597425035006e-05,0.0,-1.5000445307566856,-0.0383673049024047
151,-6.519863972278166,-17.00669824885724,0.00026113353483836477,-0.027016816654947817,-0.008936964889656451,-9.260166799585079e-05,0.0,-1.4106778960514443,-0.03316521374183168
152,-6.41007613627883,-17.05824379291336,2.9851347777665183e-05,-0.02667331190250266,-0.009187357884652414,-9.190980111739577e-05,0.0,-1.30845915581639,-0.03533618709613506
153,-6.3127336486231655,-17.12190464114176,-0.00029468864884485413,-0.026591759057298603,-0.009710015997981714,-8.843049548978854e-05,0.0,-1.203554642227143,-0.045831539891448614
154,-6.233673068707336,-17.20334974464174,-0.0005209841909845636,-0.026429945519423015,-0.010168305550878998,-9.015623503039194e-05,0.0,-1.1010415614479925,-0.061171321377877064
155,-6.173646090951971,-17.30215883949369,-0.0007299126142612522,-0.02583326162157995,-0.010227194419359265,-8.550735940460186e-05,0.0,-1.0010315684199131,-0.07646639542353029
156,-6.128602853474456,-17.41415510644599,-0.0009202203912366258,-0.024573166921326717,-0.009726389355590115,-8.069317937398068e-05,0.0,-0.8997728249382462,-0.08853546000971946
157,-6.092967787777539,-17.533416367774628,-0.0010718638025597471,-0.022487604732450706,-0.008588887296125947,-7.04269457507678e-05,0.0,-0.7921183343526668,-0.09639314177177027
158,-6.060928229850809,-17.654801815435405,-0.0012734190339216411,-0.019497108362987348,-0.006816871625478171,-5.95885907177518e-05,0.0,-0.6726833723198542,-0.10033139113129153
159,-6.027331231159247,-17.773587280935317,-0.0013342923658292705,-0.01556732260898741,-0.004402506290739794,-4.545007776357579e-05,0.0,-0.537509137215471,-0.10088423283211512
160,-5.988630689412362,-17.88713878396492,-0.001344215768570578,-0.010756434638457435,-0.001356323622230704,-3.217848284897684e-05,0.0,-0.3837633433401475,-0.09841013893427686
161,-5.943255374817058,-17.995006542273337,-0.001296552887421143,-0.005225694881188403,0.0022955888424665005,-1.2557247712763342e-05,0.0,-0.21114187676052687,-0.09287206780456359
162,-5.892649349050004,-18.100176956522738,-0.0011849447696299364,0.0007033810481935632,0.006498312840854226,2.7407507232624084e-06,0.0,-0.02260731380805936,-0.08389316938801983
163,-5.8419244085167,-18.20944919984366,-0.0010315597923167275,0.006586644536815456,0.011153973031897024,1.3547592775609019e-05,0.0,0.1754562056686062,-0.07137990041032083
