Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	N episodes
451	3995.3384	1136.0598	5207.5674	164.18639	1200.0	358.98703	188.36217	509.1472	-139.42854	9040000	3.0517577e-09	131.4306	-0.0181998	-116.51942	-0.4577671	0.012723271	0.1442	38.0	24029.341418504715	8536
452	3007.8823	1413.367	4345.253	-471.75906	1121.9412	314.6054	201.82957	507.07346	-174.50778	9060000	1.0681152e-08	3243.8948	-0.00375511	-2972.1008	-0.5204193	0.015738942	0.19705	2.0	24077.696930408478	8554
453	3669.1912	1271.4246	4977.8354	-488.75247	1140.4706	356.58246	188.79199	508.1513	-310.0666	9080000	-2.9754638e-08	1287.0944	-0.004064528	-1264.2896	-0.5303795	0.012425912	0.15165	1.0	24125.729615688324	8572
454	4187.499	694.30035	5277.45	2573.0215	1200.0	377.1108	173.48972	501.57742	-89.30678	9100000	-3.0517577e-09	267.743	-0.008056856	-241.63602	-0.51388407	0.020304373	0.26745	9.0	24175.88490843773	8589
455	2788.3079	1767.6301	5185.6377	-575.0768	1086.5555	294.3665	209.54396	507.40674	-514.04144	9120000	-1.2207031e-08	1886.7144	-0.0124892425	-1833.3269	-0.5296134	0.015600334	0.15685	29.0	24230.2280189991	8608
456	3680.6948	1651.7808	5142.9404	-610.5788	1103.8889	366.25027	190.40482	507.9158	-459.90042	9140000	1.2207031e-08	725.2429	-0.004161328	-672.369	-0.5393201	0.007722966	0.0907	1.0	24278.827742099762	8627
457	3474.209	1516.2994	5325.7227	-603.37286	1129.6471	342.82736	196.89655	517.9723	-95.422035	9160000	4.577637e-09	678.80084	-0.0018914321	-577.0939	-0.53018147	0.014228713	0.1994	1.0	24326.6710357666	8645
458	3316.934	1705.7556	4642.9087	-601.6481	1079.5	345.4437	191.7061	508.30722	-477.41495	9180000	-1.525879e-08	1700.729	0.0015362701	-1678.1838	-0.5396974	0.023271328	0.29555	1.0	24374.84903740883	8664
459	2989.2883	1744.5182	5087.5747	-600.3293	1073.7222	317.25378	207.13649	501.1943	-354.63516	9200000	1.9073487e-09	1629.567	-0.011970149	-1606.547	-0.5343782	0.01501805	0.1532	17.0	24425.962314367294	8683
460	3861.0015	1276.5743	5215.7417	-582.5436	1134.8823	377.196	174.2475	504.2473	-529.0013	9220000	-3.0517577e-09	245.6812	-0.019864015	-225.11887	-0.5292414	0.014264327	0.1344	61.0	24485.319731473923	8701
461	3458.8718	1252.4553	5284.273	-473.7007	1140.7059	335.71518	196.28108	502.00876	-455.0731	9240000	-3.051758e-08	1751.4966	-0.007857992	-1713.349	-0.53418916	0.014327182	0.15455	16.0	24536.401963949203	8719
462	3301.5942	1791.155	5393.8896	-509.11462	1143.4706	315.6637	212.7953	505.5616	-358.79343	9260000	-1.2207031e-08	1221.3073	-0.005186975	-1202.4634	-0.53188854	0.013939129	0.15365	5.0	24585.74757885933	8737
463	3316.147	1498.4832	4911.8945	-396.04083	1144.1765	321.83234	205.26738	505.25275	-276.68268	9280000	1.6784668e-08	1130.3939	-0.006396823	-1106.621	-0.51947194	0.012847351	0.1959	3.0	24634.67694568634	8755
464	2881.8696	1896.7083	4860.435	-603.7791	1106.3889	295.01923	213.83847	503.10526	-331.46307	9300000	0.0	3289.584	-0.0020629715	-1364.4161	-0.5544921	0.011736444	0.1755	2.0	24683.06983447075	8774
465	3204.3337	1672.2887	5345.635	-407.48462	1096.6111	325.8192	197.96103	514.4111	-29.725449	9320000	1.0681152e-08	3555.2651	-0.008617982	-3505.17	-0.54730725	0.015836306	0.1207	10.0	24733.098035812378	8793
466	4009.5796	553.6074	5081.447	3135.2417	1200.0	360.37952	191.91821	509.77283	-247.95135	9340000	1.0681152e-08	1544.0717	-0.011396177	-1510.5306	-0.5287428	0.011199198	0.11455	18.0	24785.34863758087	8810
467	3457.8164	1528.4395	4946.8394	-481.70172	1146.5294	334.68375	199.60307	511.70828	-448.27856	9360000	-4.577637e-09	767.83966	-0.015937038	-743.4182	-0.56742257	0.013982627	0.13615	44.0	24841.81008028984	8828
468	4105.6	688.49255	4818.65	1979.547	1200.0	367.9247	183.7068	510.30148	-161.68488	9380000	-1.9073487e-09	863.1442	-0.00786595	-836.46173	-0.55293584	0.011299477	0.0951	14.0	24892.802122831345	8845
469	3990.2122	552.5774	5079.555	3121.9192	1200.0	365.72083	179.14207	507.5828	-91.5746	9400000	3.0517577e-09	223.9773	-0.010226482	-202.41602	-0.55842453	0.014296962	0.1508	10.0	24943.008102178574	8862
470	3718.4668	1505.6511	5217.4443	-484.6186	1146.3529	352.8216	194.09038	502.47055	-553.6647	9420000	1.6021728e-08	299.8318	-0.013126151	-280.2743	-0.5637276	0.015068888	0.1549	10.0	24993.35278081894	8880
471	3344.1567	1712.3934	4906.064	-545.20703	1116.1177	337.12762	201.98471	506.49973	-504.0266	9440000	-1.2207031e-08	1849.7828	-0.0130000645	-1797.5417	-0.5686783	0.011369786	0.13965	79.0	25057.722022533417	8898
472	2804.4539	1638.687	4677.675	-600.92773	1132.2354	285.02896	214.8358	503.60233	-606.19714	9460000	-2.5939942e-08	252.70293	-0.0031148393	-228.69011	-0.582554	0.012723631	0.16265	2.0	25106.183979034424	8916
473	3500.7966	1324.2991	4889.465	163.63184	1157.1765	339.42505	197.41571	504.93994	-40.020298	9480000	6.1035155e-09	3879.7483	0.0028174652	-3307.1191	-0.5797069	0.03471373	0.3927	1.0	25154.752594470978	8934
474	2561.6492	2152.6443	5255.699	-604.5376	1033.7368	274.48132	226.36382	507.75214	-677.956	9500000	-3.8146974e-09	1141.2076	-0.010266919	-1096.5872	-0.6021932	0.014051746	0.15405	11.0	25204.53053545952	8954
475	3189.1182	1239.143	4719.5493	124.93783	1200.0	297.94388	206.22218	509.1407	-83.27354	9520000	1.525879e-08	195.7987	-0.008168016	-176.94861	-0.5784921	0.017703213	0.19935	10.0	25254.756717443466	8971
476	3061.0093	1564.074	4590.5522	-568.70874	1140.7646	303.5378	210.40439	504.24677	-450.12042	9540000	-9.155274e-09	489.92065	-0.0035862061	-464.20865	-0.58482856	0.008897096	0.08785	2.0	25303.510010957718	8989
477	3951.3818	607.49805	5177.016	2936.9802	1200.0	364.34454	180.02724	501.99518	-315.21866	9560000	-1.5258789e-09	364.1028	-0.004231755	-346.87708	-0.57844645	0.008258784	0.0773	3.0	25352.421614170074	9006
478	3233.7341	1648.406	4856.2344	-479.2092	1139.2354	308.99585	211.51141	505.8574	-78.367905	9580000	-1.9836426e-08	1970.4948	-0.0029800325	-1937.1139	-0.5781486	0.018837756	0.25955	3.0	25401.154548168182	9024
479	3576.667	1208.9296	5217.7476	-566.34766	1134.3529	340.0278	204.92302	507.11993	-391.4204	9600000	3.5095216e-08	2013.0844	-0.010362593	-1983.7634	-0.5928629	0.016698841	0.16705	16.0	25452.8193192482	9042
480	3344.6477	1677.4689	5150.1777	-511.9391	1101.3334	342.5128	190.84265	505.76468	-245.96071	9620000	2.1362304e-08	3233.932	-0.00357594	-2594.526	-0.5895579	0.016405575	0.13265	2.0	25501.72203183174	9061
481	3411.4868	1391.763	5100.3438	55.737804	1200.0	300.03506	216.45091	502.56854	-238.21027	9640000	1.6784668e-08	1708.538	-0.0077715563	-1677.1024	-0.5690776	0.013440887	0.12875	13.0	25552.213318109512	9078
482	3276.3499	1689.0312	5162.634	-405.4507	1106.0555	338.55905	194.31824	505.38303	-468.70935	9660000	-9.155274e-09	3268.3525	-0.0005714905	-2162.7893	-0.5824527	0.011445064	0.1376	2.0	25601.090201616287	9097
483	3896.1167	1467.2374	5292.906	-373.35962	1144.4706	375.30896	173.99902	506.50925	-10.58803	9680000	-2.2888184e-08	1833.0627	-0.013566823	-1768.3857	-0.5999058	0.014917024	0.11665	60.0	25661.04416537285	9115
484	4047.085	577.6123	5190.2114	2870.5332	1200.0	362.2632	194.08258	507.73605	-358.41626	9700000	3.0517577e-09	1508.9249	-0.0055667665	-1480.9501	-0.5862545	0.009184926	0.10205	9.0	25710.99118089676	9132
485	3406.922	1630.0493	5080.4375	-573.3245	1087.7778	349.30823	189.67194	506.6642	-399.6835	9720000	-6.1035155e-09	1390.5629	-0.0022947267	-1341.059	-0.6336693	0.0078163715	0.08605	2.0	25759.407776117325	9151
486	3135.0256	1659.5538	4587.0566	-604.0375	1044.0	342.327	191.51498	505.46832	-490.12033	9740000	1.525879e-08	3113.2153	-0.0023204058	-2185.0564	-0.60905004	0.011962338	0.174	2.0	25808.197594165802	9171
487	3237.1729	1268.3433	5037.931	240.27788	1200.0	298.127	210.29564	506.85217	-269.46375	9760000	2.89917e-08	1764.3499	-0.0012488177	-1720.4542	-0.62380195	0.014890138	0.1391	5.0	25857.57002902031	9188
488	3035.9949	1990.5176	5070.1	-551.7522	1047.1578	323.0862	213.21158	506.84955	-549.29517	9780000	2.746582e-08	1893.496	-0.0023097747	-1765.4707	-0.6044765	0.0114512425	0.15305	2.0	25906.650069475174	9208
489	3115.648	1783.7084	5062.678	37.922607	1200.0	281.56662	222.77225	505.26907	-139.27061	9800000	-1.373291e-08	1114.9976	-0.0057907235	-1063.7081	-0.6238654	0.010423314	0.1413	6.0	25955.823979139328	9225
490	3292.1755	1588.5197	5377.151	102.81522	1200.0	302.2416	207.74599	506.68298	-19.531317	9820000	-1.449585e-08	214.207	-0.010719942	-181.06369	-0.6241062	0.013856488	0.1503	8.0	26005.96731519699	9242
491	3141.8596	1604.6385	5504.2983	-590.32715	1135.2354	312.7721	205.95769	506.1722	-303.3602	9840000	3.051758e-08	751.1876	-0.008618912	-718.34283	-0.618509	0.011544726	0.1472	8.0	26056.289015054703	9260
492	3776.6353	1429.3918	4879.9507	90.6717	1200.0	345.25067	199.22577	522.5896	-46.37542	9860000	-6.1035155e-09	157.11983	-0.012922932	-134.0557	-0.61069417	0.0136263035	0.1428	12.0	26107.53103995323	9277
493	3897.9224	705.46246	4732.726	2328.9866	1200.0	358.0019	185.64787	515.1405	-190.85051	9880000	-5.722046e-09	257.506	-0.01305974	-225.50482	-0.598152	0.017338773	0.25305	11.0	26159.584494113922	9294
494	2940.6738	1623.169	4581.1743	-491.62915	1148.7646	291.90594	212.04063	512.6634	-441.45276	9900000	-3.0517577e-09	593.52814	-0.0063478025	-556.98486	-0.6098865	0.014450434	0.18365	8.0	26210.087274074554	9312
495	3508.344	1225.754	4614.3384	194.34137	1200.0	320.8605	202.73732	501.6692	-154.27625	9920000	7.629395e-09	292.504	-0.012082239	-273.64017	-0.6237239	0.015984688	0.1672	13.0	26261.098366498947	9329
496	3213.2698	1925.2455	5613.754	-335.71286	1110.9445	325.94687	206.79703	507.27127	-290.48	9940000	0.0	4559.296	-0.0019066986	-2933.6292	-0.61901134	0.018886982	0.24205	2.0	26309.86181950569	9348
497	2984.1184	1788.4194	4850.21	-550.73804	1067.2778	311.07736	212.04803	512.9002	-538.3943	9960000	-6.1035155e-09	4287.0034	-0.0034075195	-2829.475	-0.64244986	0.024930188	0.32315	2.0	26358.737295627594	9367
498	3509.478	1447.0718	5031.307	-387.14005	1144.4706	339.80624	192.18275	502.155	-327.31958	9980000	3.8909914e-08	2004.6924	-0.011911543	-1933.7253	-0.62613577	0.013397745	0.13765	14.0	26410.200645923615	9385
499	3966.7102	697.25995	5188.3774	2592.9458	1200.0	358.4797	190.43771	511.39902	-524.51324	10000000	-1.2207031e-08	1741.3778	-0.009626508	-1707.5322	-0.65072125	0.013512323	0.13995	29.0	26463.869018793106	9402
500	2509.537	1736.7466	4993.557	-332.81622	1150.0	252.96623	215.14609	512.69476	-209.23918	10020000	6.1035155e-09	1774.4692	-0.009345537	-861.31433	-0.6697042	0.015888663	0.1452	11.0	26513.914920568466	9420
501	3249.8333	1583.6324	4903.087	-603.3931	1104.8889	332.06955	201.25003	511.7999	-277.5505	10040000	-1.9836426e-08	1651.7845	-0.01434516	-1617.8772	-0.6676874	0.016341876	0.17165	33.0	26568.22727918625	9439
502	3535.0776	1859.7426	5682.9126	-528.57904	1092.3889	353.46674	197.91098	508.5655	-455.90872	10060000	3.3569336e-08	676.3264	-0.0050487337	-639.47736	-0.67365235	0.016466143	0.15765	13.0	26618.993267774582	9458
503	3429.1787	1773.734	5330.7134	-561.53845	1037.3158	365.0507	191.45398	510.173	-516.65344	10080000	7.629395e-09	1555.3173	-0.0033178276	-1509.3386	-0.71862894	0.009440345	0.0887	2.0	26667.530705451965	9478
504	2957.8003	1430.7592	5130.8325	123.12634	1200.0	276.37906	218.73244	509.43832	-410.81738	10100000	-7.05719e-09	1107.1654	-0.0030297104	-1079.2142	-0.7096874	0.0147189945	0.18615	3.0	26716.34409928322	9495
505	2573.3584	1743.8268	4706.397	-602.23157	1050.8948	283.2883	214.99063	517.74414	-341.29288	10120000	5.340576e-09	1182.3484	-0.004686611	-998.4603	-0.7006367	0.01537203	0.2494	3.0	26765.047475337982	9515
506	3350.8862	1217.5382	4569.758	-518.7019	1157.4117	318.77136	205.81769	505.80203	-227.63388	10140000	-2.746582e-08	1408.5643	3.2279968e-05	-1385.3645	-0.72225374	0.019518776	0.23495	2.0	26813.707851409912	9533
507	2894.552	1851.8365	4596.1587	-569.4601	1060.9445	308.41888	217.71254	521.3104	-496.8896	10160000	-1.9836426e-08	2194.9548	-0.009876982	-2153.195	-0.73967415	0.02026012	0.2302	9.0	26863.628798484802	9552
508	3611.66	1145.0142	5479.6255	217.95998	1200.0	333.6057	202.98357	512.20856	-454.92334	10180000	-7.629395e-09	1675.996	-0.009139862	-1646.8131	-0.7267922	0.017025959	0.19215	12.0	26913.93029308319	9569
509	3368.9246	1401.5763	4663.363	-549.4741	1137.1177	332.19968	197.402	511.28162	-49.611465	10200000	-1.2207031e-08	2343.545	-0.002785437	-1913.94	-0.7263955	0.012340256	0.1515	2.0	26962.587500810623	9587
510	3683.8433	1301.396	4820.8276	138.20787	1200.0	335.56506	196.21925	507.26868	-58.03391	10220000	-4.043579e-08	309.7446	-0.012741147	-278.94644	-0.731323	0.013324118	0.1865	11.0	27012.560456991196	9604
511	3186.9734	1645.8894	5283.8765	-338.26248	1148.7646	305.77637	207.08786	508.21432	-64.695755	10240000	-1.6784668e-08	3200.695	-0.011287514	-1709.462	-0.739262	0.012008298	0.1429	79.0	27075.176861763	9622
512	3491.7407	1148.1831	4515.99	-603.658	1132.2941	332.13788	195.2612	506.63297	-224.44461	10260000	1.0681152e-08	712.3414	-0.013978265	-686.9324	-0.7657348	0.015944125	0.15855	27.0	27128.555505037308	9640
513	3381.4343	1798.7971	5111.3125	-587.94244	1106.3889	334.2458	213.19812	511.19742	-517.61615	10280000	-1.3351441e-08	383.6433	-0.0062789917	-343.96744	-0.79598004	0.01039314	0.1298	3.0	27177.617245197296	9659
514	3918.8677	1240.9615	4872.711	90.70231	1200.0	358.7065	186.62749	519.31744	-127.192856	10300000	-3.3569336e-08	214.21017	-0.018875862	-191.17284	-0.80061877	0.015235893	0.14305	40.0	27233.385825634003	9676
515	3503.0793	1564.6573	4840.679	-603.9259	1089.1111	354.44128	190.80785	509.00488	-228.48296	10320000	9.155274e-09	2582.2573	-0.011997762	-2158.8936	-0.8484794	0.010562892	0.1173	79.0	27296.791679620743	9695
516	3172.9976	1307.7786	4792.0566	100.574394	1200.0	296.272	209.67052	512.79425	-260.84174	10340000	2.2125244e-08	989.8586	-0.00766474	-958.3315	-0.82208866	0.011209291	0.13435	12.0	27347.166526794434	9712
517	3194.8018	1793.9343	4940.4023	93.050545	1200.0	297.00034	214.34415	503.1602	-40.843857	10360000	-1.6784668e-08	177.54068	0.0026192765	-161.30396	-0.8457541	0.02031488	0.2306	4.0	27396.282731294632	9729
518	2808.0085	2076.184	5022.9077	-575.3264	1047.5264	306.26486	212.52982	509.9952	-415.2698	10380000	-3.0517577e-09	3773.4167	0.0065762056	-3686.9124	-0.8416615	0.029760499	0.2792	1.0	27445.177601099014	9749
519	3323.3604	1402.4869	4675.6543	-569.7878	1096.9445	339.80615	202.43402	519.78174	-565.225	10400000	1.2207031e-08	576.8761	-0.018279776	-539.71704	-0.8631482	0.016518133	0.19155	36.0	27500.169828653336	9768
520	2502.341	2135.461	4952.9336	-512.12885	1009.4737	276.40512	234.61674	521.0023	-699.13556	10420000	-3.0517577e-09	932.8288	-0.007402627	-879.3187	-0.8646531	0.011849547	0.13195	7.0	27550.95866060257	9788
521	3468.586	1124.1661	5293.0474	-347.36578	1145.7646	337.09717	197.67944	507.9478	-582.2509	10440000	2.1362304e-08	256.6304	-0.011448703	-229.52032	-0.8620826	0.015300452	0.1727	22.0	27603.3403506279	9806
522	3808.9497	590.18713	4365.1577	2098.3318	1200.0	340.77652	194.13774	505.1472	-170.03246	10460000	3.7384034e-08	691.5344	-0.0019442238	-674.9485	-0.89904773	0.006838935	0.0885	1.0	27652.490293979645	9823
523	3170.8198	1786.2611	5197.153	-592.4092	1043.4736	343.52155	203.47208	506.29678	-542.9657	10480000	1.525879e-08	2441.845	0.0050041685	-2114.728	-0.89652854	0.03370389	0.3435	1.0	27702.05112338066	9843
524	3668.8472	1137.0057	4839.554	-386.87003	1146.2941	339.83817	200.84772	508.81628	-509.13434	10500000	4.119873e-08	1393.798	-0.00016864853	-1365.9839	-0.8716963	0.020114914	0.21145	7.0	27752.1044549942	9861
525	2617.606	2067.511	4858.518	-586.7536	1092.2222	261.69672	233.62105	506.96085	-527.1933	10520000	-2.2888184e-08	357.83627	-7.995452e-05	-326.52356	-0.8960466	0.009636564	0.12245	1.0	27801.242573022842	9880
526	3504.4277	1545.4534	4847.316	-492.2795	1146.2941	337.3099	198.08398	504.20505	-120.73002	10540000	1.5258789e-09	1107.8071	-0.0016585174	-1081.9742	-0.8965167	0.009043595	0.1023	5.0	27851.649742364883	9898
527	3722.0513	1281.8625	5208.972	1.0493393	1200.0	337.19226	199.20183	513.40686	-92.43351	10560000	-6.1035155e-09	265.95102	-0.0048059495	-246.1367	-0.893477	0.009769863	0.1233	3.0	27901.09504175186	9915
528	3054.9558	2083.3894	5021.735	-570.72516	1002.7895	348.38446	201.89696	509.84045	-510.39938	10580000	2.632141e-08	4014.7705	-0.0013860939	-2502.267	-0.88840705	0.013675096	0.2128	2.0	27950.50453543663	9935
529	3086.8542	1747.6523	5163.044	-352.23203	1100.6666	306.8474	210.24994	518.878	-284.4543	10600000	6.1035155e-09	4544.8853	-0.000956073	-4324.1035	-0.87684804	0.014340826	0.23185	1.0	27999.245528697968	9954
530	3521.63	1719.686	5144.8325	-363.62137	1149.2941	330.61874	210.48303	507.91132	-433.34647	10620000	-2.2888184e-08	1685.4794	-0.0031634811	-1642.7551	-0.8814592	0.017494427	0.18435	7.0	28049.942732334137	9972
531	3917.0457	1076.9158	5252.6924	205.6002	1200.0	357.60184	189.79579	516.14966	-56.27853	10640000	-3.6621095e-08	338.98056	-0.01596592	-312.66516	-0.89674866	0.014997619	0.1561	14.0	28101.2121655941	9989
532	3529.7747	1505.2865	5296.255	64.244255	1200.0	310.0362	213.36621	515.3509	-52.20358	10660000	1.5258789e-09	253.45946	-0.016626278	-228.97789	-0.89487404	0.012189441	0.14385	23.0	28154.642982006073	10006
533	2323.7761	1975.36	4987.45	-580.06696	928.9524	289.3568	216.25687	510.01022	-441.53214	10680000	-4.577637e-09	3758.8684	-7.59079e-05	-3654.2302	-0.928367	0.01671105	0.19905	1.0	28203.930425405502	10028
534	3759.088	1185.7772	5018.527	-321.32697	1150.7646	357.8457	188.85587	505.1264	-276.51688	10700000	4.577637e-09	1329.5107	-0.0043567196	-1248.1389	-0.91539055	0.014357925	0.21345	3.0	28253.645186424255	10046
535	3843.8838	655.58936	4886.8843	2588.1387	1200.0	351.91876	194.64456	517.966	-216.38158	10720000	1.1062622e-08	989.0301	-0.0033587452	-965.2032	-0.93354905	0.016369477	0.1992	6.0	28303.748433589935	10063
536	3079.6968	1537.8259	4889.62	113.1482	1200.0	280.25934	212.23267	508.22656	-222.32112	10740000	1.5258789e-09	379.9703	0.0065581026	-357.76212	-0.92695576	0.01767628	0.2197	1.0	28352.94008374214	10080
537	3706.1055	1554.3665	5031.236	-437.5887	1093.7222	373.32254	175.66072	515.1429	-28.795946	10760000	1.5258789e-09	3110.877	0.003900363	-3063.6296	-0.9284518	0.019371407	0.1726	1.0	28401.77889251709	10099
538	3787.2537	935.0813	5142.5254	1331.7866	1200.0	326.8727	215.36188	507.2823	-457.58228	10780000	2.2888184e-08	5883.3926	0.0015412734	-5854.5044	-0.93743116	0.013084784	0.17375	4.0	28451.5611410141	10116
539	3720.9185	1133.2678	5219.746	85.96937	1200.0	339.0818	194.49767	510.6272	-49.37585	10800000	-6.1035155e-09	244.35945	-0.017836738	-215.53825	-0.9249412	0.016532354	0.16085	19.0	28504.4539604187	10133
540	3149.1025	1730.268	4911.08	-317.01617	1148.0588	309.6949	207.58186	509.67572	-23.708603	10820000	0.0	1459.1245	-0.011395438	-1333.9424	-0.9246077	0.014182181	0.1354	18.0	28556.63772392273	10151
541	3376.0046	1760.1592	4746.885	-546.7601	1094.8889	332.85605	211.46127	513.23145	-448.4445	10840000	-2.4414062e-08	2051.77	-0.003608203	-2003.9712	-0.9269421	0.02377897	0.25395	8.0	28607.102899074554	10170
542	2922.4678	2004.4939	5233.411	-554.01904	980.7	334.21744	202.25343	507.4833	-323.14673	10860000	0.0	2605.9856	-0.01574689	-2552.3171	-0.92578614	0.011879042	0.14165	79.0	28671.258268594742	10191
543	3279.542	1818.7068	5439.14	-287.8169	1109.2354	330.602	213.27177	531.36633	-583.36145	10880000	1.2207031e-08	3302.8462	-0.0094259335	-2988.052	-0.9509279	0.013681873	0.1687	16.0	28723.523047208786	10209
544	3212.3623	1654.5804	4790.8037	-327.3739	1106.3889	318.14572	212.2262	508.98282	-404.81644	10900000	-1.8310548e-08	2285.926	-0.008715927	-2214.5369	-0.9343063	0.013981864	0.19025	10.0	28774.4827208519	10228
545	3537.6084	1097.9071	4617.2544	-355.8624	1145.4117	332.76334	202.75574	518.0495	-541.29663	10920000	1.525879e-08	899.689	-0.011205371	-869.50525	-0.9637959	0.014521795	0.17045	12.0	28826.08849787712	10246
546	3177.3518	1945.607	5356.955	-601.8957	993.0	359.68008	196.30684	521.9383	-600.6329	10940000	-5.3405763e-08	322.77292	-0.013732163	-294.8203	-0.95406413	0.013097366	0.1266	10.0	28877.59794306755	10267
547	2898.5012	1823.5286	5042.478	-483.58728	1180.25	283.69965	221.6406	506.73694	-332.72565	10960000	-3.3569336e-08	432.4564	-0.013600479	-403.70462	-0.9666419	0.012857528	0.1178	15.0	28929.29890179634	10284
548	2675.7383	1835.9388	4456.795	-494.34402	1148.6471	269.65652	221.25008	525.3091	-498.1827	10980000	3.0517577e-09	1898.9708	-0.017009826	-1786.7427	-0.9451678	0.011642155	0.1548	79.0	28993.334361076355	10302
549	3435.0654	1798.0724	5011.031	-587.45496	1085.4445	337.84494	211.49449	512.2566	-635.466	11000000	1.525879e-08	1881.9092	-0.008168046	-1846.3577	-0.98682165	0.019761814	0.11485	6.0	29043.95075559616	10321
550	3357.891	1451.7545	4924.6626	-392.97607	1142.8235	322.11826	205.67421	515.1861	-508.43036	11020000	-4.577637e-09	366.0251	-0.0074821045	-334.2923	-1.023618	0.013660754	0.20015	8.0	29095.315039396286	10339
