Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
399	1419.72	15.6857	1443.47	1404.06	1000.0	23.3234	2.87451	28.8568	0.0325075	1600000	-2.14577e-09	55.7255	-0.0141502	-4.32296	1.15554	0.0141398	0.16075	5.0	1668.841216802597
400	1421.38	23.5602	1439.28	1380.85	1000.0	24.6722	2.8442	30.0211	2.21937	1604000	5.48363e-08	57.7421	-0.00827779	-2.47738	1.12365	0.0128493	0.21575	4.0	1673.0337166786194
401	1416.67	30.0898	1454.03	1372.78	1000.0	24.7913	2.97556	32.2527	-0.336851	1608000	-1.14441e-08	60.5402	-0.00775763	-3.47084	1.14086	0.0146809	0.18325	3.0	1677.1331655979156
402	1384.43	2.53589	1387.29	1380.45	1000.0	24.1136	2.92276	29.8447	3.07588	1612000	4.99487e-08	52.9637	-0.00883942	-6.8705	1.17224	0.0189546	0.19175	3.0	1681.5198390483856
403	1422.93	32.2846	1456.54	1370.92	1000.0	22.2596	2.83381	29.1322	3.16483	1616000	2.6226e-09	61.155	-0.0108464	-7.2507	1.14113	0.0134006	0.20725	5.0	1684.6993789672852
404	1422.31	34.8604	1480.8	1388.74	1000.0	24.3296	2.8086	30.3563	-16.7017	1620000	-1.66893e-08	54.7895	-0.00681494	-2.45203	1.14319	0.0199593	0.24525	4.0	1689.2191033363342
405	1408.88	25.8031	1446.28	1382.14	1000.0	24.0447	2.60448	30.5893	5.51036	1624000	-7.62939e-09	59.9365	-0.0134383	-3.63463	1.14527	0.0160119	0.20825	5.0	1693.6869876384735
406	1412.5	37.372	1468.08	1362.94	1000.0	23.3916	2.8751	34.318	3.47119	1628000	-3.27826e-08	47.2953	-0.0147655	-2.5947	1.14543	0.0140163	0.168	8.0	1696.9183104038239
407	1400.44	21.3942	1433.35	1375.54	1000.0	23.8014	2.83661	29.5569	0.0253844	1632000	-1.44243e-08	58.8496	-0.0128957	-4.52065	1.08584	0.0156118	0.23525	7.0	1701.384550333023
408	1416.36	25.7115	1440.55	1373.3	1000.0	22.7496	2.82519	30.5173	5.2887	1636000	2.86102e-09	52.3433	-0.00984569	-3.57521	1.10931	0.0149614	0.1935	4.0	1704.564334154129
409	1401.11	16.1699	1423.49	1379.27	1000.0	23.3452	2.48471	31.7103	6.04535	1640000	1.38283e-08	47.6304	-0.0100095	-3.57298	1.11518	0.0202374	0.1975	4.0	1708.755977153778
410	1419.43	12.7888	1431.61	1398.85	1000.0	22.9777	2.76422	29.9057	-0.827372	1644000	-5.00679e-09	51.7637	-0.00630013	-3.18425	1.09188	0.0156922	0.2165	3.0	1714.1437561511993
411	1409.99	27.3482	1451.05	1376.4	1000.0	23.7907	2.57592	31.5132	4.53072	1648000	1.5974e-08	61.2972	-0.00772678	-3.42944	1.11357	0.0159462	0.201	3.0	1718.5883157253265
412	1421.35	26.1784	1465.3	1397.32	1000.0	23.3736	2.86611	30.1907	3.62152	1652000	-9.53674e-10	44.868	-0.0185792	-2.95379	1.08037	0.0140492	0.229	11.0	1721.8287689685822
413	1416.62	32.9114	1459.05	1371.83	1000.0	23.515	2.51805	30.8648	5.14358	1656000	-2.19345e-08	53.3678	-0.012403	-3.16235	1.0378	0.0198018	0.226	7.0	1726.1137402057648
414	1429.11	37.5699	1476.89	1385.35	1000.0	23.6178	2.77913	30.0896	-0.214017	1660000	5.36442e-08	57.5846	-0.0150671	-3.53596	1.05965	0.0147829	0.19375	8.0	1730.3859536647797
415	1403.83	35.6447	1455.95	1362.05	1000.0	24.1692	2.7215	30.8115	3.96207	1664000	-4.24385e-08	59.0078	-0.00826263	-5.71987	1.07519	0.0199267	0.294	4.0	1734.8633155822754
416	1431.34	54.8311	1526.24	1397.06	1000.0	22.7664	2.99268	31.5945	2.75403	1668000	2.52724e-08	58.6469	-0.0146733	-5.6144	1.01058	0.0135141	0.173	8.0	1738.0863692760468
417	1400.27	15.7703	1418.55	1375.17	1000.0	23.894	2.67369	30.2875	3.04156	1672000	4.88758e-08	46.185	-0.0147181	-6.05208	1.05159	0.0154216	0.20425	8.0	1741.3035018444061
418	1407.82	28.3865	1443.66	1364.74	1000.0	22.1262	2.66022	27.2324	-6.80663	1676000	-2.52724e-08	46.1498	-0.0440119	-3.34261	1.07911	0.0128293	0.24975	79.0	1746.8362987041473
419	1404.99	14.0603	1424.79	1388.19	1000.0	22.7485	2.77472	27.8183	2.51879	1680000	3.86238e-08	52.1708	-0.0258051	-3.83049	0.995385	0.0154793	0.1995	21.0	1751.4886906147003
420	1429.84	9.32735	1444.65	1419.5	1000.0	23.047	3.0382	30.7478	1.35432	1684000	2.09808e-08	51.906	-0.0208436	-3.68623	1.04577	0.0172986	0.22325	13.0	1755.822048664093
421	1415.42	14.7031	1431.85	1397.91	1000.0	23.8529	2.85581	29.1055	2.24299	1688000	5.53131e-08	46.7155	-0.0146127	-3.37516	1.0024	0.0164937	0.1525	8.0	1760.8730664253235
422	1436.73	34.507	1479.61	1383.49	1000.0	23.0234	2.6829	29.4989	1.76469	1692000	-8.24928e-08	54.8517	-0.00908536	-3.80718	0.998474	0.0144828	0.199	4.0	1764.0434057712555
423	1419.86	30.903	1469.27	1385.96	1000.0	24.0909	2.4721	33.4739	4.60302	1696000	3.29018e-08	49.4158	-0.0083982	-3.50353	1.00784	0.0128961	0.15375	3.0	1768.0166418552399
424	955.53	852.047	1451.73	-520.24	1000.0	-6.26936	51.2321	28.5223	-101.606	1700000	-3.38554e-08	263.201	-0.00471879	-73.9904	0.98725	0.027477	0.284	2.0	1772.539250612259
425	1417.81	18.8177	1446.35	1393.61	1000.0	24.4402	5.73573	30.7155	-49.0629	1704000	-3.09944e-09	67.0103	-0.0410567	-20.27	0.993107	0.0114899	0.2425	79.0	1776.4404084682465
426	1434.46	18.7422	1462.37	1410.27	1000.0	22.9343	2.52288	31.3037	-15.5127	1708000	-2.19345e-08	42.2298	-0.0108502	-3.53828	0.975749	0.0204875	0.203	4.0	1781.3448677062988
427	1436.29	13.053	1453.72	1418.05	1000.0	24.0444	2.48987	29.611	2.88193	1712000	-3.14713e-08	50.0502	-0.00763902	-1.94572	0.951735	0.0200815	0.266	4.0	1784.5141296386719
428	1412.98	28.1886	1449.85	1370.74	1000.0	23.7965	4.64268	34.9236	-87.7133	1716000	2.55108e-08	58.6912	-0.0127579	-15.5734	0.915116	0.0173407	0.23375	5.0	1788.6670145988464
429	1393.42	39.228	1436.2	1349.26	1000.0	22.4215	2.7068	30.4989	-4.80652	1720000	-3.8147e-08	50.6187	-0.0391298	-5.94945	0.951529	0.0155475	0.2065	56.0	1793.5147387981415
430	1412.36	35.5043	1468.15	1375.53	1000.0	21.0574	2.27392	28.4664	6.59016	1724000	-2.67029e-08	37.6429	-0.0108979	-3.21984	0.941365	0.0148878	0.21925	4.0	1799.182992219925
431	1415.67	7.04905	1427.48	1408.86	1000.0	21.7797	2.07549	27.6335	2.28114	1728000	-4.76837e-09	41.2851	-0.020014	-3.33247	0.988497	0.0156204	0.17725	12.0	1803.6968297958374
432	1430.31	14.3448	1449.22	1409.75	1000.0	22.6885	2.56266	31.4956	0.391977	1732000	3.02792e-08	54.5822	-0.0100596	-3.45225	0.964059	0.0165965	0.21025	3.0	1806.858730316162
433	1423.43	15.6232	1440.96	1398.53	1000.0	23.5671	2.7686	29.1446	2.43495	1736000	3.86238e-08	48.5368	-0.00646867	-3.42292	0.931652	0.0176438	0.21425	4.0	1810.0472362041473
434	1424.86	31.0279	1468.92	1382.47	1000.0	22.7964	2.51592	29.5244	2.47608	1740000	2.09808e-08	44.907	-0.0348835	-2.5481	0.923007	0.0151475	0.21875	41.0	1814.9587643146515
435	1401.48	59.1918	1447.4	1301.13	1000.0	22.6761	2.39053	33.1104	3.72502	1744000	-6.46114e-08	59.2212	-0.0204958	-6.2794	0.936547	0.0174048	0.2315	13.0	1819.4179532527924
436	1438.59	44.6706	1475.91	1365.32	1000.0	21.6139	2.82306	37.6486	-2.72359	1748000	7.98702e-09	54.4443	-0.00740217	-7.0576	0.895713	0.0152079	0.18325	4.0	1823.8747022151947
437	1417.87	13.2574	1435.05	1404.68	1000.0	23.476	2.73367	29.8475	-4.20867	1752000	-1.06096e-08	49.9579	-0.0119671	-4.51616	0.919247	0.0173414	0.227	5.0	1827.070860862732
438	1437.25	37.9711	1492.38	1393.07	1000.0	22.2509	2.47161	30.1475	5.97533	1756000	-5.72205e-09	50.9503	-0.00779063	-4.13316	0.959871	0.0192615	0.23425	4.0	1831.2421209812164
439	1408.73	26.0373	1446.33	1383.62	1000.0	23.2132	2.54836	36.2928	5.73457	1760000	2.3365e-08	47.0938	-0.0110539	-6.94161	0.843873	0.0132414	0.2055	5.0	1835.733600616455
440	1424.01	38.4369	1479.29	1374.44	1000.0	21.3536	2.61083	28.7102	6.90636	1764000	-2.38419e-08	41.1137	-0.0139611	-3.81182	0.866453	0.0163808	0.19425	8.0	1841.5801646709442
441	1395.44	44.4805	1450.35	1335.83	1000.0	22.159	2.36853	29.6454	-3.66518	1768000	-3.33786e-09	53.7488	-0.0164738	-5.33245	0.905482	0.0151679	0.2335	7.0	1846.8859083652496
442	1417.9	30.7607	1458.84	1379.86	1000.0	21.1478	2.94758	28.7679	0.387763	1772000	3.12328e-08	54.5423	-0.00992585	-4.33522	0.834889	0.0161052	0.2515	4.0	1851.6682395935059
443	1434.1	37.3058	1485.53	1395.57	1000.0	22.2204	3.08422	29.6606	0.547966	1776000	2.14577e-08	65.7689	-0.0119521	-5.00972	0.817245	0.0188146	0.20575	6.0	1856.617636680603
444	1394.09	40.0481	1456.64	1349.03	1000.0	22.463	2.91432	29.5735	5.74573	1780000	-2.67625e-08	60.7315	-0.00766995	-10.5162	0.899905	0.0206666	0.2065	4.0	1861.1245276927948
445	1383.22	27.6004	1411.54	1339.76	1000.0	19.817	2.76168	29.5234	5.75892	1784000	1.5974e-08	49.1611	-0.0105129	-4.83662	0.842042	0.0139914	0.2055	4.0	1865.6493003368378
446	1372.61	43.2545	1439.01	1332.5	1000.0	19.6972	3.19833	27.6722	-4.4282	1788000	-9.53674e-10	66.9383	-0.00958291	-8.23713	0.816155	0.0136608	0.17975	3.0	1869.0037462711334
447	1421.46	36.5851	1469.57	1366.68	1000.0	18.7017	2.94863	28.271	-0.344031	1792000	-4.76837e-08	70.7059	-0.0101851	-14.907	0.845257	0.0195024	0.19325	6.0	1874.255858182907
448	1423.78	28.4793	1472.08	1401.24	1000.0	21.9776	2.84179	27.1217	3.71318	1796000	3.91006e-08	48.924	-0.0095927	-3.19879	0.806421	0.0223626	0.26575	4.0	1878.6426537036896
449	1416.78	24.1388	1447.02	1379.66	1000.0	21.8336	3.01749	28.2395	4.06011	1800000	-3.24249e-08	41.3928	-0.0176312	-3.78045	0.846159	0.012896	0.22275	11.0	1883.2431650161743
450	1420.19	11.4694	1436.36	1404.12	1000.0	21.3672	2.33494	34.6963	4.55703	1804000	2.19345e-08	44.6433	-0.015286	-2.6424	0.846421	0.0163905	0.17675	8.0	1888.088385105133
451	1420.57	22.139	1455.73	1400.35	1000.0	21.3133	2.30442	27.5233	5.37605	1808000	-1.45435e-08	43.9805	-0.0223636	-2.95831	0.815856	0.0151851	0.2385	13.0	1892.689673423767
452	1414.27	12.63	1428.52	1395.67	1000.0	21.6567	2.64311	29.2464	4.57771	1812000	2.24113e-08	37.5376	-0.0272956	-2.59082	0.814129	0.0154545	0.196	23.0	1898.1461925506592
453	1387.41	33.847	1426.89	1340.73	1000.0	21.1388	2.58754	27.6843	2.05796	1816000	-1.64509e-08	45.1568	-0.0145303	-5.65891	0.759539	0.0141355	0.1385	8.0	1902.210457086563
454	1417.86	32.8171	1443.57	1361.73	1000.0	19.9152	2.84521	28.3644	-1.5615	1820000	-1.52588e-08	46.5806	-0.0384846	-6.32271	0.811506	0.0151948	0.2315	49.0	1907.2859544754028
455	1402.81	27.9284	1425.98	1355.28	1000.0	21.2152	2.89289	28.0892	1.44912	1824000	-1.00136e-08	47.0219	-0.0122472	-3.83478	0.747187	0.0139188	0.22075	4.0	1912.1521081924438
456	1442.71	17.5758	1473.12	1431.42	1000.0	20.8542	2.83343	28.8873	-0.169971	1828000	-9.53674e-10	48.2928	-0.00619492	-6.41856	0.77752	0.0156883	0.238	3.0	1916.9365038871765
457	1409.5	6.31489	1415.05	1398.87	1000.0	22.5124	2.42137	27.7285	6.87922	1832000	-1.7643e-08	56.0692	-0.0428129	-7.11216	0.734755	0.0152024	0.23725	61.0	1922.505645275116
458	1438.97	43.1967	1507.87	1388.9	1000.0	20.8287	2.72002	29.7234	3.12861	1836000	1.54972e-09	65.6685	-0.00984707	-6.86663	0.751986	0.0153029	0.1795	4.0	1928.0998363494873
459	1446.26	21.8921	1470.09	1411.07	1000.0	22.3838	3.05313	29.6724	-3.65133	1840000	-2.74181e-09	57.268	-0.0119319	-3.98946	0.731434	0.0186353	0.2125	4.0	1932.1911215782166
460	1405.89	19.2555	1434.48	1381.24	1000.0	22.6343	3.00294	30.9664	4.57565	1844000	2.14577e-08	43.7623	-0.045605	-7.79502	0.744292	0.0122628	0.242	79.0	1941.5735878944397
461	1429.24	42.2944	1460.77	1356.85	1000.0	20.6549	2.80614	26.4767	0.500139	1848000	5.50747e-08	54.3472	-0.0200861	-4.68093	0.697669	0.0163362	0.2135	11.0	1946.2969620227814
462	1440.01	42.9123	1476.39	1369.25	1000.0	21.6414	2.72931	28.9559	3.82972	1852000	-4.86374e-08	46.2977	-0.0456286	-3.41978	0.672276	0.0104355	0.2535	79.0	1953.1707081794739
463	1465.22	39.2562	1504.53	1401.85	1000.0	22.1966	2.47542	27.9499	7.91581	1856000	-2.26498e-09	47.8544	-0.0212076	-6.01368	0.709425	0.0148995	0.19275	12.0	1959.1123673915863
464	1418.27	41.5882	1461.99	1351.29	1000.0	23.7662	2.46105	30.5457	4.63088	1860000	-4.29153e-09	53.6235	-0.0125018	-13.144	0.681129	0.0140886	0.1795	5.0	1965.0059685707092
465	1435.55	33.3538	1472.68	1388.84	1000.0	20.566	2.25026	31.821	6.61649	1864000	3.05176e-08	52.3415	-0.0133321	-4.77186	0.662215	0.0172516	0.193	7.0	1971.0882411003113
466	1408.58	37.94	1464.43	1358.83	1000.0	21.7513	2.84124	29.6451	-1.57874	1868000	-5.6386e-08	43.5273	-0.0134212	-4.40905	0.707737	0.0143909	0.16975	7.0	1977.6024734973907
467	1446.73	28.775	1481.38	1407.36	1000.0	21.0736	3.1237	26.8476	-14.5749	1872000	6.67572e-09	51.6843	-0.0137437	-5.99862	0.657199	0.0135456	0.14875	8.0	1982.3935086727142
468	1431.37	38.6012	1472.12	1367.86	1000.0	22.8293	2.97445	27.7297	0.37829	1876000	4.76837e-09	49.15	-0.0434334	-4.5018	0.660314	0.00903554	0.23725	79.0	1988.7023701667786
469	1427.7	33.1066	1456.38	1371.33	1000.0	21.6346	2.90676	26.4085	1.78152	1880000	-3.91006e-08	45.6008	-0.0417848	-3.21277	0.647597	0.010388	0.2255	79.0	1994.3894102573395
470	1432.76	28.4676	1476.35	1396.51	1000.0	21.375	2.6914	26.4123	1.62325	1884000	1.60933e-08	42.2338	-0.00864812	-2.59665	0.64418	0.0161422	0.22475	3.0	2000.2171020507812
471	1458.6	38.9819	1499.21	1395.05	1000.0	21.7445	2.57801	27.6496	2.44775	1888000	9.20296e-08	61.2297	-0.0137157	-5.49869	0.661664	0.0163944	0.252	5.0	2004.7146198749542
472	1454.61	21.4498	1481.42	1425.6	1000.0	23.0576	2.78069	28.908	4.80459	1892000	1.90735e-09	59.0541	-0.0076621	-3.26619	0.627749	0.0205766	0.215	3.0	2009.1994442939758
473	1421.17	60.9659	1487.85	1349.12	1000.0	22.6483	3.16098	29.4957	-4.25145	1896000	1.19209e-08	51.9997	-0.00869104	-6.6168	0.703301	0.0161077	0.2345	4.0	2013.5717780590057
474	1447.98	30.25	1491.81	1414.2	1000.0	21.2672	3.39747	26.9228	-8.18081	1900000	-3.05176e-08	46.0689	-0.00757131	-4.75546	0.63217	0.0160738	0.26225	3.0	2017.7581191062927
475	1462.31	33.2679	1504.47	1417.1	1000.0	22.7389	3.04184	28.4748	1.45124	1904000	1.57356e-08	46.4642	-0.0109476	-2.9367	0.676489	0.0177517	0.2615	5.0	2021.94282579422
476	1451.73	33.3442	1481.97	1395.84	1000.0	23.3148	3.02778	32.3581	1.66165	1908000	1.52588e-08	58.0188	-0.00671056	-4.93564	0.671936	0.0164476	0.24025	2.0	2026.4120917320251
477	1448.74	35.3984	1509.67	1423.87	1000.0	22.7334	3.15415	32.347	2.9156	1912000	2.28882e-08	54.3659	-0.00718666	-4.57413	0.597185	0.0149835	0.18325	4.0	2030.7816643714905
478	1424.43	26.424	1452.51	1381.0	1000.0	22.4163	6.18155	27.8046	-96.2239	1916000	-1.54972e-08	61.5009	-0.0137469	-15.0832	0.704605	0.0178368	0.22275	8.0	2034.9938848018646
479	1433.24	48.3292	1511.62	1383.68	1000.0	21.8985	3.80477	28.3112	-6.10023	1920000	1.23382e-08	53.6721	-0.0126141	-4.74441	0.622985	0.0191064	0.2155	7.0	2038.9920120239258
480	1408.94	25.5237	1432.45	1369.14	1000.0	21.1629	3.02535	28.2698	1.96548	1924000	2.71797e-08	41.7526	-0.00904142	-5.2068	0.605447	0.014221	0.19125	4.0	2045.1905481815338
481	1436.72	57.8334	1504.81	1348.12	1000.0	19.827	2.93573	25.876	0.5337	1928000	1.62125e-08	70.5355	-0.0122412	-8.11941	0.689085	0.018947	0.25275	6.0	2049.9830536842346
482	1429.92	9.99474	1445.93	1420.42	1000.0	21.4955	3.23408	28.9913	-2.47384	1932000	-1.19209e-08	37.2123	-0.0105007	-3.55373	0.596103	0.0179244	0.23625	4.0	2054.165229320526
483	1469.61	41.5988	1536.51	1425.53	1000.0	21.2962	2.9563	27.3154	0.0304161	1936000	-2.42591e-08	68.4054	-0.0117026	-9.92969	0.615069	0.0172666	0.24925	5.0	2058.663708925247
484	1423.13	24.4271	1456.06	1387.94	1000.0	23.4553	3.32553	32.1004	1.01006	1940000	-5.72205e-09	70.019	-0.00762367	-13.8496	0.6186	0.013612	0.16025	2.0	2061.8423936367035
485	1428.97	5.32992	1437.75	1424.22	1000.0	20.2706	3.18448	27.5261	-1.74545	1944000	-2.24113e-08	34.0742	-0.00646134	-3.57904	0.637616	0.0222414	0.2935	3.0	2066.259951353073
486	1410.84	4.64751	1417.74	1404.83	1000.0	20.6427	2.6597	27.5665	2.6965	1948000	4.29153e-08	38.1452	-0.0105715	-3.57235	0.661104	0.0170714	0.2125	4.0	2070.8992080688477
487	1433.27	15.8106	1455.15	1411.12	1000.0	19.5571	2.50847	24.7043	1.29085	1952000	-3.48091e-08	50.7443	-0.00940924	-6.03125	0.548641	0.0203853	0.213	4.0	2075.2990539073944
488	1461.25	21.8827	1481.08	1428.28	1000.0	21.3927	3.0875	27.6377	-0.500322	1956000	-2.52724e-08	49.4469	-0.0112699	-6.48951	0.616624	0.0120808	0.20925	5.0	2081.6790618896484
489	1449.45	19.3163	1470.66	1425.07	1000.0	22.8823	3.31967	30.7257	1.29789	1960000	4.52995e-08	51.5755	-0.00879098	-5.49902	0.607134	0.0129584	0.16	4.0	2085.892599105835
490	1405.19	16.2708	1423.98	1387.26	1000.0	21.522	2.767	28.211	3.26651	1964000	-3.86238e-08	65.2918	-0.0107979	-11.1295	0.611276	0.0172945	0.154	6.0	2091.929610490799
491	1433.6	38.1404	1481.14	1395.02	1000.0	19.3237	3.30136	26.8457	-1.98234	1968000	-1.07288e-08	48.0353	-0.012353	-6.23542	0.575418	0.0148113	0.18425	5.0	2097.877125263214
492	1451.13	21.3235	1472.0	1418.09	1000.0	20.885	2.90524	27.0702	-2.56602	1972000	1.62125e-08	49.6139	-0.0114048	-3.87967	0.629194	0.0168687	0.167	7.0	2101.117565870285
493	1450.11	32.0137	1503.85	1424.61	1000.0	21.7538	2.50143	29.3625	3.10189	1976000	2.95639e-08	49.1908	-0.0309987	-4.20041	0.589749	0.014156	0.216	26.0	2106.074639081955
494	1471.92	43.0123	1507.0	1398.54	1000.0	21.7447	2.86563	31.043	0.447059	1980000	1.71661e-08	64.1089	-0.0208273	-6.6011	0.591169	0.0161838	0.198	12.0	2110.610446691513
495	1459.42	11.384	1468.39	1440.41	1000.0	23.336	3.43576	29.3251	0.842942	1984000	3.76701e-08	42.3383	-0.0101542	-4.96094	0.560866	0.0204586	0.27175	4.0	2115.202380657196
496	1478.21	49.461	1558.18	1422.89	1000.0	22.7967	3.2381	29.6528	-1.53725	1988000	-8.82149e-09	51.7821	-0.00798604	-4.08402	0.629447	0.0191105	0.2745	3.0	2119.976082086563
497	1460.67	47.1392	1518.28	1388.72	1000.0	23.3547	2.98156	31.0847	5.23858	1992000	4.52995e-09	60.5841	-0.00666032	-5.35473	0.549562	0.0105655	0.1445	2.0	2124.3317790031433
498	1427.0	36.559	1484.41	1392.41	1000.0	21.9201	3.19261	30.4692	1.59958	1996000	-3.17097e-08	47.0267	-0.00536084	-6.46592	0.58433	0.0167889	0.204	4.0	2129.031324148178
499	1431.72	10.2137	1445.26	1417.46	1000.0	20.2448	2.81191	26.7451	1.11072	2000000	2.45571e-08	53.0736	-0.0143582	-3.51389	0.552745	0.011607	0.1655	8.0	2134.458156824112
500	1376.07	86.4966	1440.4	1228.45	1000.0	19.1013	8.0399	26.5199	-79.1286	2004000	-5.93662e-08	80.1913	-0.0107137	-25.5182	0.562208	0.0185841	0.21875	5.0	2139.0442476272583
501	1458.35	40.4286	1493.61	1395.08	1000.0	19.8425	3.8124	28.2799	-22.7468	2008000	1.19209e-10	51.9385	-0.0392884	-11.1368	0.602553	0.0149232	0.21625	42.0	2143.7694449424744
502	1450.97	30.1014	1497.67	1421.49	1000.0	22.356	3.41529	28.5814	-7.44597	2012000	2.71797e-08	43.1477	-0.0111578	-3.62795	0.529251	0.0172952	0.20675	5.0	2148.411725759506
503	1428.47	21.6928	1449.04	1392.01	1000.0	21.5881	3.02783	26.718	-5.08241	2016000	-8.14199e-08	39.0962	-0.00960254	-5.05846	0.503422	0.0227395	0.26025	4.0	2153.5531170368195
504	1445.42	32.4642	1479.05	1403.31	1000.0	20.0283	2.86659	26.9136	-6.75037	2020000	1.78814e-09	53.4263	-0.0192819	-4.69011	0.5407	0.0199586	0.27325	11.0	2160.6710293293
505	1406.51	20.177	1437.42	1383.63	1000.0	20.8739	3.30213	27.7363	-0.162371	2024000	-3.5286e-08	52.4041	-0.00682716	-8.88091	0.556867	0.0211749	0.208	3.0	2166.8391704559326
506	1453.51	14.9933	1479.35	1442.94	1000.0	18.8911	3.14244	25.4506	-0.734532	2028000	-9.53674e-09	62.4608	-0.0449288	-10.6442	0.505143	0.0135214	0.235	79.0	2174.4948511123657
507	1438.49	52.9437	1485.47	1348.64	1000.0	21.1129	2.96839	27.548	0.764596	2032000	-2.58684e-08	64.3434	-0.0182487	-5.48978	0.460071	0.0165013	0.161	9.0	2180.532690525055
508	1438.79	9.93793	1453.03	1428.72	1000.0	20.2558	3.26828	28.7238	1.11749	2036000	-5.43594e-08	41.1607	-0.00777957	-4.19469	0.457611	0.0201784	0.248	3.0	2184.9344544410706
509	1447.88	39.9753	1488.88	1404.57	1000.0	20.668	2.84716	28.7826	0.0864897	2040000	3.67165e-08	42.527	-0.00811209	-3.89308	0.502516	0.0170053	0.20375	2.0	2189.8239607810974
510	1432.98	18.2207	1463.07	1414.05	1000.0	20.5518	2.61298	27.1773	2.8725	2044000	5.60284e-08	44.1136	-0.0114966	-3.87399	0.51411	0.0174882	0.2385	6.0	2196.9304282665253
511	1437.73	37.7081	1490.52	1386.5	1000.0	19.639	2.50179	26.395	2.21033	2048000	-1.10865e-08	35.5597	-0.0119903	-3.00006	0.435712	0.0170769	0.22675	5.0	2203.0859982967377
512	1423.49	32.09	1475.21	1394.06	1000.0	19.9613	2.31057	25.53	-0.82201	2052000	1.29938e-08	41.726	-0.00929524	-4.04201	0.432438	0.0211504	0.237	4.0	2208.408486843109
513	1210.4	468.4	1575.56	405.74	1000.0	12.2241	19.8162	26.1528	-57.6377	2056000	3.02792e-08	586.255	-0.0416252	-443.516	0.449863	0.00711284	0.232	79.0	2215.168595790863
514	1432.85	14.6159	1449.85	1410.46	1000.0	22.0122	5.13316	28.885	-35.7993	2060000	-3.95775e-08	48.0423	-0.0220466	-11.0481	0.446968	0.017206	0.204	12.0	2221.2363770008087
515	1447.32	42.1307	1519.44	1415.08	1000.0	20.0724	3.91965	25.8154	-15.6153	2064000	-1.71661e-08	51.4292	-0.0475794	-4.51571	0.458292	0.0132514	0.26425	79.0	2226.3821115493774
516	1495.79	31.3013	1547.0	1470.08	1000.0	21.5139	3.64119	28.5264	-9.88332	2068000	-1.2517e-09	57.4774	-0.0215011	-10.0152	0.440787	0.0152316	0.18875	15.0	2231.650943040848
517	1450.91	26.6285	1467.25	1404.8	1000.0	23.9936	3.81906	31.1621	-9.41962	2072000	-7.53403e-08	53.2199	-0.0487566	-13.8867	0.48522	0.0147627	0.26275	79.0	2236.6665754318237
518	1408.48	40.1842	1452.67	1361.64	1000.0	20.537	2.98556	26.0776	-10.3673	2076000	-5.93662e-08	41.8286	-0.0321981	-7.14242	0.397511	0.0154882	0.1985	29.0	2242.2138369083405
519	1454.73	25.2607	1492.56	1421.76	1000.0	18.5175	3.03012	24.2076	-13.7462	2080000	0.0	53.4064	-0.0185261	-10.6961	0.36171	0.0166702	0.1695	10.0	2246.5069530010223
520	1420.83	24.3891	1445.88	1382.95	1000.0	21.3023	3.42114	27.8533	-5.88007	2084000	1.93119e-08	44.3822	-0.013792	-5.54346	0.393323	0.0196996	0.236	6.0	2252.600760936737
521	1428.09	35.9385	1489.05	1397.36	1000.0	19.5892	3.9894	25.3857	-28.7836	2088000	5.96046e-08	48.1221	-0.00780879	-4.69707	0.423812	0.0177346	0.23	3.0	2257.362842321396
522	1437.81	34.6808	1487.63	1399.8	1000.0	19.1977	3.08454	25.5964	-7.53606	2092000	7.39098e-09	45.8685	-0.0184383	-2.61364	0.416454	0.0169891	0.217	10.0	2263.236052751541
523	1434.74	44.6206	1489.15	1377.65	1000.0	19.7092	2.78648	25.1758	-6.09793	2096000	2.3365e-08	66.2291	-0.0113827	-4.57087	0.39771	0.0150356	0.19325	5.0	2266.891711950302
524	1488.86	25.3936	1510.38	1445.66	1000.0	20.2398	3.5099	29.2255	-4.82705	2100000	-2.81334e-08	54.2648	-0.00786728	-10.7456	0.362984	0.0151308	0.22	4.0	2272.448035955429
525	1466.5	33.787	1508.12	1413.85	1000.0	22.7679	2.83252	29.2899	-5.7811	2104000	-3.38554e-08	59.0654	-0.00953507	-4.38007	0.385429	0.0187652	0.24375	3.0	2275.7432305812836
526	1439.42	46.2466	1506.83	1379.36	1000.0	21.5444	3.07529	28.0319	-6.83104	2108000	5.45979e-08	68.0289	-0.0258446	-6.45895	0.36398	0.0169054	0.2065	19.0	2282.292797088623
527	1454.45	41.1296	1496.94	1386.51	1000.0	20.4635	3.70344	27.9165	-6.87729	2112000	-6.67572e-08	55.2338	-0.0143996	-4.0728	0.358884	0.0128072	0.17575	7.0	2288.9593226909637
528	1465.8	24.4927	1506.65	1443.88	1000.0	21.1505	3.39363	28.1323	-1.61531	2116000	-1.00136e-08	48.7712	-0.0433872	-2.5938	0.358256	0.0148797	0.222	67.0	2296.2442560195923
529	1437.18	23.7352	1465.17	1405.71	1000.0	21.2056	3.21864	27.0392	-26.4854	2120000	-6.38962e-08	39.2237	-0.0195236	-4.54684	0.297085	0.017697	0.19925	10.0	2302.3614988327026
